step,t,learning_rate,L_task_variance,sum_squared_task_residual_errors,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,q_value_L_task,q_second_derivative_L_task,lambda_measured_task_t,batch_size,L_task_test_t,est_avg_squared_task_residual_error,obs_avg_squared_task_residual_error
108,0.10800000000000008,0.001,0.004615225829184055,5362.537109375,108,2.2713918685913086,0.002318281364440918,2.2737101499557495,46.36562728881836,0.20965814590454102,1.2064601544733087,-0.24564303392435827,1042.6775146804705,6000,,1.2058933054358452,0.8937561848958333
109,0.10900000000000008,0.001,0.004612511023879051,5362.2783203125,109,2.2711822986602783,0.0023182865142822267,2.2735005851745607,46.36573028564453,0.2096065729856491,1.206401977864083,-0.2456811308627745,1042.4712997739996,6000,,1.2058353744018513,0.8937130533854166
110,0.11000000000000008,0.001,0.0046098860912024975,5362.01953125,110,2.270972728729248,0.0023182918548583986,2.2732910205841064,46.36583709716797,0.20960810780525208,1.2063437904646512,-0.2457192301734425,1042.5292166067352,6000,,1.2057774216338926,0.893669921875
111,0.11100000000000008,0.001,0.004607344977557659,5361.76025390625,111,2.2707629203796387,0.0023182973861694336,2.273081217765808,46.36594772338867,0.20955276489257812,1.2062855260576473,-0.24575737520247792,1042.3042987712868,6000,,1.2057193815534788,0.893626708984375
112,0.11200000000000009,0.001,0.0046048834919929504,5361.501953125,112,2.2705533504486084,0.0023183027267456055,2.272871653175354,46.36605453491211,0.2095857411623001,1.2062273170605027,-0.24579547925477432,1042.518627449328,6000,,1.2056613872880892,0.8935836588541667
113,0.11300000000000009,0.001,0.004602490458637476,5361.2431640625,113,2.270343780517578,0.0023183080673217773,2.2726620885849,46.36616134643555,0.20954501628875732,1.20616909726813,-0.24583358567374888,1042.3663651971794,6000,,1.205603373901892,0.89354052734375
114,0.11400000000000009,0.001,0.004600170534104109,5360.9833984375,114,2.270134449005127,0.002318313789367676,2.2724527627944946,46.366275787353516,0.20949296653270721,1.2061109329313944,-0.2458716511014961,1042.1577028087027,6000,,1.20554540716911,0.8934972330729166
115,0.11500000000000009,0.001,0.004597927443683147,5360.724609375,115,2.2699248790740967,0.002318318748474121,2.272243197822571,46.36637496948242,0.20947133004665375,1.20605269155583,-0.2459097622455591,1042.1003900406636,6000,,1.2054873539335809,0.8934541015625
116,0.11600000000000009,0.001,0.004595761653035879,5360.4658203125,116,2.2697155475616455,0.002318324661254883,2.2720338722229005,46.366493225097656,0.2095194309949875,1.2059945056571173,-0.24594783238930376,1042.389977792604,6000,,1.2054293468487463,0.8934109700520834
117,0.11700000000000009,0.001,0.004593664780259132,5360.20654296875,117,2.269505739212036,0.002318330001831055,2.271824069213867,46.366600036621094,0.2095220685005188,1.2059361764022842,-0.24598599161511106,1042.4535191850402,6000,,1.2053711878092246,0.8933677571614583
118,0.11800000000000009,0.001,0.004591650329530239,5359.947265625,118,2.269296169281006,0.0023183359146118163,2.271614505195618,46.36671829223633,0.2095302790403366,1.2058779026209552,-0.2460241098368706,1042.54474811219,6000,,1.2053130742784528,0.8933245442708333
119,0.11900000000000009,0.001,0.0045897080563008785,5359.6884765625,119,2.2690868377685547,0.002318341445922852,2.2714051792144776,46.36682891845703,0.2094944268465042,1.2058196843483309,-0.24606218704467334,1042.4166874986256,6000,,1.205255007547216,0.8932814127604166
120,0.12000000000000009,0.001,0.0045878398232162,5359.4287109375,120,2.2688772678375244,0.002318346977233887,2.2711956148147583,46.366939544677734,0.20946110785007477,1.2057613889670837,-0.24610030997288923,1042.3012866393562,6000,,1.205196854565784,0.8932381184895833
121,0.1210000000000001,0.001,0.0045860530808568,5359.16943359375,121,2.2686679363250732,0.0023183528900146484,2.270986289215088,46.36705780029297,0.2094413787126541,1.205703149115774,-0.24613839187806483,1042.253454507034,6000,,1.2051387472505792,0.8931949055989583
122,0.1220000000000001,0.001,0.004584345500916243,5358.91015625,122,2.268458604812622,0.002318358612060547,2.270776963424683,46.36717224121094,0.20938336849212646,1.205644898478758,-0.24617647612779292,1042.0151178327183,6000,,1.205080619468374,0.8931516927083333
123,0.1230000000000001,0.001,0.004582712892442942,5358.650390625,123,2.268249034881592,0.0023183641433715822,2.2705673990249635,46.36728286743164,0.20941828191280365,1.2055865706912408,-0.24621460610034937,1042.239290005017,6000,,1.205022405266399,0.8931083984375
124,0.1240000000000001,0.001,0.004581159446388483,5358.3916015625,124,2.2680399417877197,0.002318370246887207,2.270358312034607,46.36740493774414,0.20935803651809692,1.205528364840932,-0.24625265165344165,1041.9897662667843,6000,,1.204964303510272,0.8930652669270833
125,0.12500000000000008,0.001,0.00457967771217227,5358.1318359375,125,2.2678303718566895,0.0023183757781982425,2.2701487476348876,46.367515563964844,0.2092946618795395,1.205470015449078,-0.24629078631109605,1041.7247672555516,6000,,1.204906049236687,0.89302197265625
126,0.12600000000000008,0.001,0.004578275140374899,5357.8720703125,126,2.2676210403442383,0.0023183822631835938,2.269939422607422,46.367645263671875,0.20921741425991058,1.2054117216402553,-0.2463288799230222,1041.3906410759944,6000,,1.2048478409466015,0.8929786783854167
127,0.12700000000000009,0.001,0.004576952196657658,5357.6123046875,127,2.267411947250366,0.0023183881759643557,2.2697303354263307,46.36776351928711,0.20920605957508087,1.2053534834496735,-0.24636693247936636,1041.3844359233517,6000,,1.204789678613276,0.8929353841145833
128,0.12800000000000009,0.001,0.004575707949697971,5357.353515625,128,2.267202615737915,0.002318393707275391,2.2695210094451905,46.36787414550781,0.20918001234531403,1.2052951680633714,-0.2464050307571774,1041.3051568841063,6000,,1.2047314293343308,0.8928922526041667
129,0.1290000000000001,0.001,0.004574550315737724,5357.09375,129,2.266993522644043,0.0023184001922607425,2.269311922836304,46.368003845214844,0.20925527811050415,1.205236908316555,-0.2464430879703539,1041.730185990338,6000,,1.204673225163612,0.8928489583333333
130,0.1300000000000001,0.001,0.004573478829115629,5356.833984375,130,2.266784429550171,0.0023184062957763672,2.2691028358459473,46.368125915527344,0.20924191176891327,1.2051786377952665,-0.24648114750781563,1041.7140092278614,6000,,1.2046149996403148,0.8928056640625
131,0.1310000000000001,0.001,0.004572482313960791,5356.57421875,131,2.2665748596191406,0.002318412208557129,2.268893271827698,46.36824417114258,0.20930324494838715,1.2051202235749257,-0.24651929617048143,1042.0698658304816,6000,,1.2045566210140308,0.8927623697916667
132,0.1320000000000001,0.001,0.004571562632918358,5356.314453125,132,2.2663657665252686,0.0023184186935424804,2.268684185218811,46.36837387084961,0.20936031639575958,1.205061931475119,-0.24655736035619064,1042.4044321414144,6000,,1.2044983552673814,0.8927190755208333
133,0.1330000000000001,0.001,0.004570715129375458,5356.0546875,133,2.2661564350128174,0.0023184247970581056,2.2684748598098756,46.36849594116211,0.20932850241661072,1.2050035621097825,-0.24659547026725204,1042.2965159543971,6000,,1.2044400032863896,0.89267578125
134,0.1340000000000001,0.001,0.004569945856928825,5355.79443359375,134,2.265947103500366,0.0023184309005737304,2.26826553440094,46.36861801147461,0.20928972959518433,1.204945181938711,-0.2466335825003884,1042.153947244862,6000,,1.2043816308794473,0.8926324055989583
135,0.1350000000000001,0.001,0.004569248296320438,5355.5341796875,135,2.265737771987915,0.002318437385559082,2.268056209373474,46.36874771118164,0.2092173844575882,1.2048867909602343,-0.24667169705371716,1041.8441932997825,6000,,1.2043232388444778,0.8925890299479167
136,0.1360000000000001,0.001,0.004568627569824457,5355.2744140625,136,2.265528678894043,0.0023184436798095705,2.2678471225738526,46.368873596191406,0.20921450853347778,1.2048284556956732,-0.24670977051074314,1041.8803152155454,6000,,1.204264893166023,0.8925457356770833
137,0.1370000000000001,0.001,0.00456807529553771,5355.01416015625,137,2.265319347381592,0.002318450164794922,2.267637797546387,46.36900329589844,0.20919568836688995,1.2047700431096893,-0.24674788969616668,1041.8371019265635,6000,,1.2042064616401158,0.8925023600260417
138,0.1380000000000001,0.001,0.004567598924040794,5354.75390625,138,2.2651102542877197,0.00231845645904541,2.267428710746765,46.3691291809082,0.20919060707092285,1.2047116862588985,-0.24678596777624842,1041.86226193526,6000,,1.204148076598457,0.892458984375
139,0.1390000000000001,0.001,0.0045672012493014336,5354.49365234375,139,2.2649009227752686,0.0023184627532958986,2.2672193855285645,46.36925506591797,0.20919059216976166,1.2046532520587334,-0.24682409158622876,1041.9127254033883,6000,,1.2040896044090084,0.8924156087239583
140,0.1400000000000001,0.001,0.004566881339997053,5354.2333984375,140,2.2646918296813965,0.0023184696197509768,2.2670102993011474,46.36939239501953,0.20921482145786285,1.2045948736150458,-0.24686217428183135,1042.0839040929968,6000,,1.2040311784864064,0.8923722330729167
141,0.1410000000000001,0.001,0.004566640593111515,5353.97265625,141,2.2644827365875244,0.0023184762954711917,2.2668012128829957,46.36952590942383,0.20916952192783356,1.2045364843785626,-0.24690025928105247,1041.9087739085649,6000,,1.2039727320053213,0.8923287760416667
142,0.1420000000000001,0.001,0.004566479008644819,5353.712890625,142,2.2642734050750732,0.0023184823989868164,2.26659188747406,46.36964797973633,0.20917512476444244,1.2044780177507728,-0.24693839001239698,1041.9872592862432,6000,,1.2039141982635626,0.8922854817708333
143,0.1430000000000001,0.001,0.004566384479403496,5353.45166015625,143,2.264064311981201,0.0023184892654418946,2.266382801246643,46.36978530883789,0.20925135910511017,1.2044196069113933,-0.24697647961581795,1042.4175656275465,6000,,1.2038557121297455,0.892241943359375
144,0.1440000000000001,0.001,0.004566367715597153,5353.19091796875,144,2.26385498046875,0.0023184957504272462,2.266173476219177,46.36991500854492,0.20924995839595795,1.2043611186527359,-0.24701461495282806,1042.461211119318,6000,,1.2037971388712352,0.892198486328125
145,0.1450000000000001,0.001,0.004566418472677469,5352.9306640625,145,2.263645887374878,0.0023185028076171876,2.265964390182495,46.37005615234375,0.20921683311462402,1.2043026862037916,-0.24705270915288635,1042.3467563995143,6000,,1.2037386131763912,0.8921551106770833
146,0.1460000000000001,0.001,0.004566546063870192,5352.669921875,146,2.2634365558624268,0.0023185092926025393,2.2657550651550293,46.37018585205078,0.20919863879680634,1.20424417630759,-0.24709084908798526,1042.3067493084848,6000,,1.2036800004354293,0.8921116536458333
147,0.1470000000000001,0.001,0.004566749557852745,5352.40869140625,147,2.2632274627685547,0.0023185161590576174,2.2655459789276122,46.370323181152344,0.20922468602657318,1.2041857222424106,-0.24712894787710715,1042.4871288307213,6000,,1.2036214342356855,0.892068115234375
148,0.1480000000000001,0.001,0.004567021504044533,5352.14794921875,148,2.2630181312561035,0.002318523406982422,2.265336654663086,46.37046813964844,0.20917703211307526,1.2041271907019877,-0.24716709240270698,1042.3003503033342,6000,,1.20356278198894,0.892024658203125
149,0.1490000000000001,0.001,0.00456735584884882,5351.88671875,149,2.2628090381622314,0.0023185298919677737,2.2651275680541993,46.37059783935547,0.20921394228935242,1.2040687150139033,-0.24720519577330766,1042.5348969569563,6000,,1.203504177965513,0.8919811197916667
150,0.1500000000000001,0.001,0.004567776806652546,5351.6259765625,150,2.2625997066497803,0.0023185371398925783,2.2649182437896727,46.37074279785156,0.20921532809734344,1.2040101618225807,-0.2472433448818093,1042.5925032757627,6000,,1.2034454856144055,0.8919376627604166
151,0.1510000000000001,0.001,0.004568267613649368,5351.36474609375,151,2.262390613555908,0.0023185441970825196,2.2647091577529905,46.37088394165039,0.20924513041973114,1.2039516645049204,-0.24728145282629277,1042.7916830321021,6000,,1.2033868405787191,0.8918941243489583
152,0.1520000000000001,0.001,0.004568836186081171,5351.103515625,152,2.262181282043457,0.0023185508728027346,2.26449983291626,46.37101745605469,0.20924700796604156,1.2038930896560185,-0.24731960651008608,1042.8517769422292,6000,,1.2033281082721432,0.8918505859375
153,0.1530000000000001,0.001,0.0045694829896092415,5350.84228515625,153,2.261972188949585,0.0023185577392578127,2.2642907466888427,46.37115478515625,0.20921599864959717,1.20383457070211,-0.2473577190208451,1042.747917735457,6000,,1.203269422257403,0.8918070475260417
154,0.1540000000000001,0.001,0.004570205230265856,5350.5810546875,154,2.261762857437134,0.002318564796447754,2.2640814222335814,46.37129592895508,0.20932163298130035,1.2037759741889498,-0.24739587727230877,1043.3251907473825,6000,,1.2032106492228216,0.8917635091145834
155,0.1550000000000001,0.001,0.004571006633341312,5350.3193359375,155,2.2615537643432617,0.0023185720443725587,2.2638723363876343,46.37144088745117,0.209325909614563,1.2037174335921204,-0.24743399434172517,1043.3972480895034,6000,,1.2031519223773952,0.8917198893229167
156,0.1560000000000001,0.001,0.004571877419948578,5350.0576171875,156,2.2613444328308105,0.0023185794830322265,2.2636630123138426,46.37158966064453,0.20934708416461945,1.20365881540802,-0.24747215715322654,1043.5536124594626,6000,,1.2030931092243426,0.89167626953125
157,0.1570000000000001,0.001,0.004572829697281122,5349.7958984375,157,2.2611348628997803,0.0023185867309570315,2.2634534496307372,46.371734619140625,0.20930743217468262,1.2036001195979273,-0.24751036571268817,1043.4068363732142,6000,,1.2030342082225693,0.8916326497395833
158,0.1580000000000001,0.001,0.004573861137032509,5349.5341796875,158,2.260925769805908,0.002318593978881836,2.26324436378479,46.37187957763672,0.20929965376853943,1.203541546505694,-0.24754848960966522,1043.4188385579719,6000,,1.2029754202976157,0.8915890299479167
159,0.1590000000000001,0.001,0.004574968945235014,5349.27294921875,159,2.260716199874878,0.0023186010360717775,2.2630348009109498,46.37202072143555,0.20934024453163147,1.2034828289775714,-0.24758670272546354,1043.6721130926887,6000,,1.2029164782394604,0.8915454915364583
160,0.16000000000000011,0.001,0.004576161503791809,5349.0107421875,160,2.260507106781006,0.0023186084747314453,2.262825715255737,46.372169494628906,0.2093285620212555,1.203424234213383,-0.2476248311645814,1043.6646831767498,6000,,1.2028576486035039,0.8915017903645833
161,0.16100000000000012,0.001,0.0045774239115417,5348.7490234375,161,2.2602977752685547,0.002318615913391113,2.262616391181946,46.372318267822266,0.20933537185192108,1.2033655617918018,-0.24766300534917438,1043.749522997263,6000,,1.202798732510457,0.8914581705729167
162,0.16200000000000012,0.001,0.004578763153403997,5348.48681640625,162,2.2600884437561035,0.002318623161315918,2.262407066917419,46.37246322631836,0.20924021303653717,1.2033068785177066,-0.2477011818026309,1043.3259384054534,6000,,1.2027397959955604,0.8914144694010416
163,0.16300000000000012,0.001,0.004580175969749689,5348.224609375,163,2.2598791122436523,0.0023186311721801758,2.2621977434158325,46.372623443603516,0.20925329625606537,1.203248184389424,-0.2477393605230295,1043.442071074882,6000,,1.2026808394565096,0.8913707682291667
164,0.16400000000000012,0.001,0.004581669345498085,5347.96240234375,164,2.259669780731201,0.002318638038635254,2.2619884187698363,46.37276077270508,0.2092730551958084,1.2031894794052818,-0.2477775415084472,1043.5915146095638,6000,,1.2026218620220657,0.8913270670572917
165,0.16500000000000012,0.001,0.0045832423493266106,5347.7001953125,165,2.259460687637329,0.0023186458587646486,2.2617793334960936,46.37291717529297,0.20926515758037567,1.2031308304443178,-0.24781568126677953,1043.6030011952753,6000,,1.2025629307817132,0.8912833658854167
166,0.16600000000000012,0.001,0.004584887530654669,5347.4384765625,166,2.259251356124878,0.0023186532974243165,2.2615700094223024,46.37306594848633,0.20932577550411224,1.203072103755805,-0.24785386677388674,1043.956259233156,6000,,1.202503912704207,0.89123974609375
167,0.16700000000000012,0.001,0.004586607683449984,5347.17578125,167,2.2590420246124268,0.002318660926818848,2.2613606855392456,46.37321853637695,0.20926696062088013,1.2030133662064144,-0.24789205454023794,1043.7138929592268,6000,,1.2024448744054042,0.8911959635416666
168,0.16800000000000012,0.001,0.004588406533002853,5346.9130859375,168,2.2588329315185547,0.002318668365478516,2.261151599884033,46.37336730957031,0.2092079371213913,1.2029546847122834,-0.24793020106601132,1043.470413873962,6000,,1.2023858824351334,0.8911521809895834
